,product_name,energy_100g,sugars_100g,fiber_100g,proteins_100g,sodium_100g,saturated-fat_100g,nutrition-score-fr_100g,nutrition_grade_fr
231288,Tarte au Chocolat,1975.0,24.3,3.0,7.1,0.165354330708661,16.0,17.0,d
247668,Soupe de legumes verts,105.0,1.0,1.8,1.3,0.25984251968503896,0.1,0.0,b
340543,Melon,,,,,,,,
221326,Bouchées de poulet,774.0,0.0,1.4,22.0,0.47244094488189003,2.7,3.0,c
241482,Sardines à l'huile d'olive,1020.0,0.0,,23.0,0.393700787401575,4.1,11.0,d
224415,La délicieuse escalope tomate & basilic,967.0,2.5,3.0,16.0,0.669291338582677,0.9,0.0,b
332566,Farfalline n.95 Kamut,1456.0,4.3,3.6,13.5,0.0,0.3,-6.0,a
349714,Maïs tortillas,1259.0,2.6,3.6,7.6,0.47244094488189003,0.9,-1.0,a
277466,Vinaigre à la pulpe de citron,,,,,,,,
204032,Céréal bio Pain grillé Campanel,1619.0,4.7,6.8,11.0,0.47244094488189003,0.7,0.0,b
322709,Chocolat crunch,2163.0,48.3,1.5,6.7,0.17716535433070899,15.0,25.0,e
238972,Île Fondante sur lit de caramel (0.6% MG),292.0,11.0,0.1,3.1,0.0748031496062992,0.5,1.0,b
232611,Saint Albray,,,,,,,,
177448,Fromage,,,,,,,,
268454,Mayonnaise  petit pot,2685.0,1.3,,1.2,0.551181102362205,5.4,19.0,e
254991,Pizza 4 stagioni,768.0,3.8,2.8,8.7,0.35039370078740195,2.5,-1.0,a
273323,Pur jus de pommes des Cevennes,201.0,11.31,0.0,0.7,0.00204724409448819,0.0,15.0,e
203843,Pain complet de seigle bio aux flocons d'avoine et graines de lin,874.0,2.2,9.9,4.9,0.43,0.4,-2.0,a
193595,174G Mon Entremet Praline Dr. oetker,377.0,14.0,0.0,3.2,0.0590551181102362,1.0,3.0,c
265759,Épinards Hachés ,146.0,0.7,1.8,3.6,0.0118110236220472,0.1,-9.0,a
213950,Ciboulette Lyophilisée,,,,,,,,
332096,Ginger San Benedetto,13.0,1.73,0.0,3.0,2.3622047244094504,2.5,12.0,d
243044,Festi Rillettes (Lot de 4 verrines),1157.0,0.7,,15.0,0.374015748031496,2.8,4.0,c
336912,Paté di Oliva Verdi,,,,,,,,
195678,Cocktail de fruits,224.0,9.6,1.9,0.3,0.01,0.06,0.0,b
218945,Sauce Tartare,1821.0,3.8,0.1,0.9,0.8661417322834649,3.7,17.0,d
220250,Risotto U,1480.0,0.4,,7.0,0.0,0.2,0.0,b
217456,Polenta Bio Express Moyenne,1500.0,1.0,4.0,8.0,0.0031496062992126,0.4,-5.0,a
184220,"Salade serpentini Crudités Chèvre, noix et tomate",987.0,2.5,,6.2,0.263779527559055,3.7,4.0,c
310826,Wedel Ptasie Mleczko,1845.0,48.0,2.6,2.8,0.0275590551181102,14.0,22.0,e
222522,Saucisses blanches,1047.0,0.9,0.5,14.0,0.8,7.4,18.0,d
256161,"Sirop, Menthe-Glaciale",1343.0,77.0,,0.6,0.0,0.1,20.0,e
858,Poulet kip piri priri,473.0,3.4,1.5,7.0,0.15748031496063,0.5,-4.0,a
211192,Eyguebelle - Sirop De Anis Etoile 100 CL,1238.0,74.0,0.0,1.0,0.393700787401575,1.0,17.0,d
249586,Saint Agaûne au Comté,1240.0,3.1,,40.7,1.8503937007874,5.5,18.0,d
343756,Fraises,,,,,,,,
275223,huile d'olive vierge extra,3700.0,0.0,,0.0,0.0,13.79,11.0,d
300135,PRINGLES : Original Tuiles salées 175g,2151.0,1.2,2.7,4.0,0.5118110236220471,3.6,11.0,d
251665,Tofu fumé,496.0,0.2,,13.4,0.551181102362205,0.9,2.0,b
333956,Profiteroles avec une crème parfumée aux citrons d'Italie,1331.0,17.4,0.9,4.8,0.0551181102362205,16.0,15.0,d
278087,Crème dessert Caramel,,,,,,,,
270815,Tranchettes pour burger,1282.0,4.0,0.0,12.0,0.78740157480315,20.0,21.0,e
251150,Château La Jolie 2012 - Bergerac,,,,,,,,
306933,Sauce Teriyaki,657.0,10.6,0.0,3.0,1.6141732283464598,0.02,13.0,d
349091,Moutarde à l ancienne,,,,,,,,
262494,Gâteau Aux Amandes Et Au Citron Sans Gluten,2046.0,33.0,2.8,11.2,0.0433070866141732,11.0,20.0,e
239080,Yopa! craquant sur lit de graines & fruits rouges,,,,,,,,
348904,Hero Baby Biscuits Bio,1833.0,17.0,5.3,8.3,0.153543307086614,4.1,8.0,c
249547,Poivrons Caramélisés,,,,,,,,
199170,Blanc de Dinde Doré au four - 4tr.,439.0,1.0,,22.0,0.669291338582677,0.4,3.0,c
237203,Selles sur cher,1176.0,1.5,,17.0,0.590551181102362,17.0,19.0,e
298217,"High5 High5 Proteine Recovery 1, 6 kg",1661.0,13.0,0.0,30.0,0.0885826771653543,0.3,1.0,b
261346,Coeurs de palmiers Pour salade,163.0,1.7,2.1,2.3,0.218503937007874,0.0,-1.0,a
222732,Olives vertes Entières,595.0,0.5,5.1,1.0,1.96850393700787,2.0,7.0,c
277028,Baklava,,,,,,,,
189069,8 tortillas wraps multi-grains,1319.0,1.0,,8.7,0.5118110236220471,1.3,4.0,c
181047,Tagliatelle à l'Ail des Ours,1488.0,3.0,4.8,12.0,0.0078740157480315,0.5,-6.0,a
238421,Confiture Extra Coco,,,,,,,,
267954,Pommes Poires Williams,202.0,10.0,2.4,0.3,0.0,0.0,-6.0,a
347647,112G Marmite Fond Volaille Knorr,795.0,9.0,1.0,3.5,2.1259842519685,1.0,12.0,d
274767,Fruits Secs Grillés à Sec,2644.0,3.5,7.2,23.0,0.00393700787401575,9.2,11.0,d
332027,Golden Gallery,,,,,,,,
229291,Galette de Maïs,1626.0,0.3,1.9,7.5,0.15748031496063,0.2,-1.0,a
238289,Quiche Lorraine,1006.0,2.2,2.7,5.5,0.35039370078740195,7.5,10.0,c
189657,Encas sur lit de fraise,402.0,10.0,0.0,7.8,0.031496062992126,1.6,0.0,b
244694,Riz basmati blanc ,1473.0,0.3,1.0,8.2,0.0078740157480315,0.2,-2.0,a
275726,Baies de Goji biologiques,1515.0,0.0,7.78,12.13,0.0,0.0,-11.0,a
244049,Saucisson de l'Ardèche,1695.0,0.7,,25.3,1.7716535433070901,13.0,25.0,e
309093,Morango,351.0,12.0,0.0,3.8,0.0511811023622047,1.0,1.0,b
308380,Fanta Orange,203.0,11.7,,0.0,0.0,0.0,15.0,e
257078,Fun Pocket saveur orange,180.0,10.0,0.0,0.5,0.00393700787401575,0.5,13.0,e
329747,Mignonnette Noir - Orange,2280.0,44.5,8.9,6.0,0.00393700787401575,21.5,20.0,e
251732,Blanche Hermine,,,,,,,,
228133,Yaourts au lait entier saveur Coco Leader Price,417.0,14.5,,3.5,0.05,2.0,3.0,c
253005,Purée pomme de terre,,,,,,,,
307279,Olive verte a l'ail,749.0,0.4,,1.0,1.7322834645669298,3.0,14.0,d
214116,Colosse Bâtonnets Chocolat Amandes x 4 400ml,1372.0,25.5,,4.3,0.12086614173228301,14.1,20.0,e
222672,Céleri Rémoulade,381.0,3.8,4.3,1.2,0.421259842519685,0.3,0.0,b
267633,Clémentines pressées ,,,,,,,,
197906,Sucre complet bio,1364.0,85.0,1.7,0.65,0.0196850393700787,0.0,12.0,d
192135,Mikado & Go! Chocolat au Lait,2005.0,,,7.8,,,,
262555,Modilac Expert Riz,2109.0,0.0,0.0,12.0,0.0,13.3,16.0,d
188413,Doux Pur Arabica,,,,,,,,
232125,Oignons jaunes Bio Carrefour,140.0,5.7,1.8,1.4,0.0,0.0,-6.0,a
248392,100% fruit pomme rhubarbe,230.0,9.0,2.5,0.3,0.00393700787401575,0.0001,-7.0,a
257791,Semoule au lait à la vanille,502.0,14.0,,2.9,0.0393700787401575,2.2,5.0,c
266833,Torti,1473.0,3.0,3.5,12.0,0.0078740157480315,0.3,-5.0,a
347507,"Veggie Schnitzel , Gouda",916.0,1.0,3.0,14.8,0.551181102362205,2.6,1.0,b
197850,Saveur Truffe,1042.0,3.5,0.0,11.5,0.78740157480315,14.0,21.0,e
215082,Netto Barquette Parfum Chocolat Noisette,2033.0,39.5,,7.9,0.173228346456693,3.2,18.0,d
191720,"Vinaigrette à La Ciboulette Et Au Persil Lesieur,",715.0,3.3,0.0,0.0,0.9842519685039369,1.1,13.0,d
217885,Salsifis,102.0,1.0,2.5,1.0,0.244094488188976,0.0,-6.0,a
298847,Trésor - Chocolat au lait,1891.0,30.0,3.0,8.0,0.5,6.0,17.0,d
206014,Tagliatelles au poulet,401.0,0.5,1.1,7.1,0.263779527559055,1.0,-2.0,a
312920,Le Paté Hénaff,1159.0,0.2,,17.0,0.590551181102362,9.0,17.0,d
239355,Compote Pomme Vanille,,,,,,,,
189618,Mangue passion,782.0,45.0,0.0,0.6,0.0196850393700787,0.0,11.0,d
261767,Mozzarella (17% MG),952.0,1.0,0.0,18.0,0.147637795275591,12.0,8.0,c
199023,Le jambon de Paris sans couenne - 6 tr.,473.0,0.7,0.5,21.0,0.708661417322835,1.0,3.0,c
231665,Chicorée Café,1092.0,9.6,31.0,11.0,0.21,0.26,-3.0,a
348806,Tropical Nata De Coco Mango,197.0,11.0,0.0,0.0,0.0118110236220472,0.0,15.0,e
224056,Pâte à Pizza,,,,,,,,
240474,Pancetta 10 T,,,,,,,,
228552,Coppa,989.0,0.2,,27.0,2.16535433070866,5.2,17.0,d
268014,Boisson fraise framboise,130.0,6.7,1.0,0.3,0.0,0.0,9.0,d
259171,Chicorée xafé au lait,1807.0,43.9,6.3,15.6,0.36417322834645705,10.9,23.0,e
244532,Flocons 5 céréales ,1490.0,1.4,8.6,9.6,0.00393700787401575,0.7,-6.0,a
179455,Beurre,2640.0,0.2,0.0,0.0,0.26771653543307106,33.0,16.0,d
114234,Crevette cuite 60/80,,,,,,,,
261211,Saveurs d'été,166.0,8.9,0.5,0.4,0.0,0.0,2.0,c
255357,Petits pois à l'étuvée extra fins,381.0,4.1,6.3,5.6,0.27,0.2,-10.0,a
193199,Roquefort Bio au Lait Cru de Brebis,1507.0,0.0,,19.0,1.4566929133858302,23.0,19.0,e
229612,Palets aux Pommes,2038.0,31.0,2.0,5.0,0.0,16.0,20.0,e
237142,PREPARATION 100% FRUITS CHATAIGNE VANILLE,787.0,43.5,1.7,0.6,2.3622047244094504,0.0,19.0,e
274579,Croquets aux amandes,2163.0,28.0,,10.2,0.047244094488189003,2.3,14.0,d
307017,Mini Donuts coating blanc et confettis colorés,,,,,,,,
212455,Boeuf 5 Biftecks,,,,,,,,
189562,Pailles aromatisées,1657.0,99.0,0.0,0.0,0.0,0.0,14.0,d
303782,Bresaola Demla Valtellina,636.0,0.4,0.0,33.1,1.5748031496063,0.7,11.0,d
216306,Double concentré de tomates,351.0,13.8,,4.5,0.393700787401575,0.5,1.0,b
198656,Miel Acacia de France,,,,,,,,
200546,Apéritif Sans Alcool Noix,,,,,,,,
309725,Pastel de Nata,1113.0,19.6,1.0,4.1,0.118110236220472,9.64,16.0,d
220814,"Paniers Feuilletés Noix de St-Jacques*, Surgelés",962.0,2.7,1.2,6.5,0.366141732283465,8.9,13.0,d
252363,Bordeaux rosé 2013,,,,,,,,
239166,Perle de Lait Saveur Vanille,533.0,11.2,0.09,2.5,0.0433070866141732,5.0,6.0,c
178019,aspargus,,,,,,,,
355767,Milo,3222.0,17.0,,6.4,0.393700787401575,1.6,17.0,d
209190,Pois Cassés de France,1413.0,2.6,11.0,21.0,0.0118110236220472,0.3,-6.0,a
209136,Cappuccino,1697.0,55.0,3.2,15.0,0.255905511811024,12.0,23.0,e
261116,Chips saveur poulet rôti,2272.0,0.5,4.5,6.0,0.551181102362205,3.1,10.0,c
352092,Super fine & soft wholemeal bread,824.0,0.0,9.6,11.8,0.0122047244094488,1.2,-7.0,a
197144,Poudre de piment d’espelette,1711.0,2.1,36.2,12.7,0.0393700787401575,2.2,-3.0,a
225431,Huile de pépins de raisin,3700.0,0.0,,0.0,0.0,12.9,6.0,c
246604,"Soufflés Goût Fromage, Le Sachet De 200g",2146.0,3.8,,6.3,1.08661417322835,14.0,26.0,e
231460,Picard,406.0,2.8,0.7,40.0,0.318897637795276,4.52,3.0,c
186326,"Napolitain, l'Original",1790.0,28.0,2.0,4.1,0.0984251968503937,8.6,18.0,d
259059,Triple distilled Vodka,,,,,,,,
192973,Pom' Potes Bio Pomme Myrtille,317.0,15.1,,0.5,0.00394,0.5,-2.0,a
322177,Ricoré,577.0,9.1,45.3,2.7,0.078740157480315,0.0,12.0,e
269182,Fraise Vachement Mixée ,382.0,12.8,0.4,3.4,0.04,2.0,2.0,b
252883,"Fromage De Chèvre Fermier, Mâconnais Au Lait Cru",1289.0,1.0,0.0,20.0,0.78740157480315,18.0,21.0,e
207076,Chips à l'ancienne,2308.0,0.7,4.7,5.0,0.5118110236220471,3.4,9.0,c
242319,Lait de Coco,689.0,0.5,,1.3,0.0078740157480315,16.0,12.0,d
329458,Patates Cipsi Classic,2238.0,0.7,4.0,5.2,0.62992125984252,15.5,17.0,d
348837,Marinade Salsa Mexique,3234.0,0.8,,5.2,2.3622047244094504,10.0,28.0,e
260968,Café capsules Plantation Equilibre x10,0.0,0.0,0.0,0.0,0.0,0.0,,
265423,Crème dessert Choco Color,686.0,22.7,,3.9,0.0393700787401575,2.8,7.0,c
208645,Sandwich Poulet rôti Moutarde à l'ancie,929.0,2.5,3.4,12.0,0.669291338582677,0.8,0.0,b
308133,28 pale ale,126.0,0.0,,,,,,
200756,Pelforth Blonde,,,,,,,,
203396,Biche bio en tranches,1632.0,15.6,,9.5,0.0,9.7,16.0,d
265748,Pointes d'asperges vertes,113.0,0.0,3.0,2.1,0.31496062992126,0.0,-2.0,a
285809,Pain Croustillant épautre Et Graines,1908.0,1.3,10.3,16.4,0.78740157480315,2.9,10.0,c
202864,Saveur Barbecue,2221.0,2.8,4.4,6.4,0.5118110236220471,2.6,8.0,c
346039,Nutrend Cashew & Almond 35g,2222.0,19.4,14.5,19.3,0.0354330708661417,5.7,10.0,c
265967,Chips nature,2192.0,0.6,,5.9,0.512,2.8,13.0,d
196488,Excellence 85% Cacao Noir Puissant,2210.0,14.0,,11.0,0.031496062992126,28.0,19.0,e
210674,Crème de Tomate séchée 100 g - Albert Ménès,545.0,10.7,4.7,3.0,1.7,0.9,2.0,b
322297,P'tits Fruits pommes ananas,246.0,11.0,1.4,0.4,0.0078740157480315,0.01,-4.0,a
210364,2 Galettes De Riz Au Chocolat Noir Bio,2067.0,27.0,4.9,7.2,0.00393700787401575,14.0,16.0,d
266573,Mini choux saveur bleu et noix,2778.0,1.1,,7.2,0.590551181102362,33.9,24.0,e
190834,Comté au lait cru,1715.0,0.5,,26.0,0.31496062992126,22.0,13.0,d
113706,Morue salée séchée,329.0,0.0,,19.0,1.3779527559055098,0.0,5.0,c
262004,Nids d'Alsace (7 Œufs Frais Par kilo de semoule),1536.0,2.6,3.0,15.0,0.047244094488189003,1.3,-4.0,a
244767,Azukis : Petits Haricots Rouges D'asie Bio,1377.0,0.0,12.7,19.9,0.00393700787401575,0.2,-6.0,a
332669,Riz long pour Risotto Gallo,1456.0,0.2,0.7,6.8,0.0,0.2,0.0,b
350965,Bière,,,,,,,,
247789,Barres de Céréales Abricots,1490.0,30.8,,6.1,0.5944881889763779,0.9,16.0,d
308113,Sauce Blanche 480g,1205.0,7.3,0.0,1.5,0.590551181102362,2.2,12.0,d
226772,Triangles emmental & oignon,2167.0,3.6,,11.1,1.14173228346457,19.4,26.0,e
240481,Noix de Jambon au Piment d'Espelette,1033.0,0.5,0.0,27.0,2.20472440944882,5.7,18.0,d
299632,"Carrot Chips WW, Paprika",1443.0,44.6,15.6,4.2,0.669291338582677,0.4,15.0,d
102349,Grolsch Premium Lager,,,,,,,,
339803,D'anchoas,134.0,0.0,0.0,2.0,2.95275590551181,0.3,9.0,c
249315,Gio Chanh Cong 500G Orinetal Kitchen,1021.0,0.4,,15.2,0.748031496062992,7.48,18.0,d
212362,Sauce Tomate Mascarpone,470.0,6.0,2.4,2.3,0.590551181102362,3.7,8.0,c
226651,Génoises,1624.0,46.0,,3.7,0.106299212598425,6.2,21.0,e
350414,Flan Pâtissier aux oeufs,499.0,15.0,0.5,3.1,0.0512,0.9,3.0,c
271048,Pâte à sucre bleue ciel,1702.0,80.0,,0.2,0.078740157480315,4.0,18.0,d
351331,Agua de coco,84.0,3.3,0.0,0.0,0.0275590551181102,0.0,6.0,d
183431,Crispsbread,1448.0,2.7,21.0,11.7,0.492125984251969,0.6,-1.0,a
238107,Sandwich Poulet Crudités,863.0,2.8,,9.6,0.433070866141732,0.7,1.0,b
243841,Coulis lyonnais,,,,,,,,
314588,Krisprolls balance,1700.0,9.5,7.0,11.0,0.433070866141732,3.0,8.0,c
243376,Sauce Beurre Blanc,603.0,0.8,,0.6,0.5118110236220471,10.2,16.0,d
328907,Petit Ecolier,2092.0,39.0,2.6,6.8,0.23622047244094502,15.0,23.0,e
196188,"Dessert Fruitier® Pomme Nature (16 pots) 1,6 kg - Andros",316.0,17.0,2.0,0.2,0.04,0.0,-4.0,a
129258,"Granola Limon, Pimiento Y Goji Sin Gluten 400GR Bio - Primrose`s Kitchen",2280.0,19.7,9.2,19.2,0.00393700787401575,9.75,14.0,d
329462,Mélange bio aux notes d'Indonésie 100% Pur Arabica,,,,,,,,
346849,Havermout flocons d'avoine muesli multifruit,1548.0,4.9,9.4,10.0,0.0393700787401575,1.1,-4.0,a
16380,Hand Cooked Potato Chips,2126.0,2.8,3.7,5.2,0.9566929133858271,2.1,13.0,d
217579,Goût Fruits Rouges,5.0,0.0,0.0,0.0,0.0,0.0,1.0,b
221037,Compote coupelles pomme/pêche pomme/framboise U 8X100g 800g,297.0,16.0,1.8,0.4,0.0,0.0,1.0,b
180511,Escalopes de Dinde,465.0,0.0,,23.0,0.078740157480315,0.8,-4.0,a
272541,Miels doux toutes fleurs,1282.0,75.0,,0.4,0.0,0.0,13.0,d
224363,Feuille de Lasagnes Maïs et Riz,1510.0,0.0,1.2,6.5,0.0,0.3,-1.0,a
225956,Coulis de tomates,169.0,5.4,2.2,2.1,0.161417322834646,0.0,-7.0,a
179338,"Junge Erbsen, sehr fein",920.0,0.2,,14.0,0.78740157480315,6.3,16.0,d
233114,Délices au Cacao Bio,519.0,18.8,0.0,5.4,0.0590551181102362,1.8,3.0,c
186407,Reblochon de Savoie,1251.0,0.2,0.0,18.0,0.551181102362205,20.0,19.0,e
193974,Gervais,389.0,11.9,0.0,6.3,0.031496062992126,1.5,1.0,b
234046,Groseilles rouges,,,,,,,,
252237,Chorizo artisanal doux,1916.0,2.2,,27.0,1.7716535433070901,15.0,25.0,e
226948,Sirop de menthe,1176.0,70.0,0.0,0.0,0.0,0.0,20.0,e
348449,Nouilles japonaises saveur crevettes &quot;Hamayaki&quot;,369.0,,,2.2,,,,
260838,Côté Table 2 casolettes Saint-Jacques Sauce Champagne rosé,301.0,1.7,0.7,5.5,0.391732283464567,2.3,3.0,c
249742,Ratatouille,155.0,5.3,1.4,0.9,0.367322834645669,1.0,4.0,c
229766,Panés de dinde,916.0,2.0,2.3,13.0,0.47244094488189003,1.5,0.0,b
217323,Beurre de baratte Algues de Bretagne,2984.0,0.6,0.2,0.7,0.78740157480315,53.0,26.0,e
260272,Ricotta,649.0,4.3,0.0,8.0,0.078740157480315,7.6,4.0,c
332145,"Beignets de légumes (courgette, chou-fleur, épinard, artichaut) préfrits, surgelés",476.0,3.8,3.2,2.7,0.3,0.5,-1.0,a
215394,La maxi 3 fromages,1027.0,5.3,,10.0,0.433070866141732,4.4,12.0,d
267468,Couscous Parfumé aux épices douces,1533.0,5.4,,11.0,0.5118110236220471,0.9,5.0,c
335063,Gressins goût pizza La Mole,1766.0,0.0,,11.4,,0.0,,
270820,Crevettes cuites décortiquées,250.0,0.0,,13.0,0.68,0.2,2.0,b
310605,Zywiec Zdrój Lemon Flavoured Still Water,84.0,4.9,0.0,0.0,0.0118110236220472,0.0,7.0,d
237197,Fleischschnackas 4 Tranches,1192.0,2.2,1.3,19.0,0.748031496062992,4.3,14.0,d
304880,Miel,1339.0,79.3,0.0,0.5,0.00590551181102362,0.0,13.0,d
228736,Le ketchup,436.0,,,0.8,,,,
263997,Confiture extra de cerise griotte,1079.0,60.0,0.0,0.5,,,,
277186,Eau de coco,84.0,4.7,0.0,0.0,0.0196850393700787,0.0,7.0,d
267541,Brioche Vendéenne,1583.0,12.2,1.3,8.5,0.31496062992126,9.6,17.0,d
232074,Petits-pois très fins Carrefour Bio,280.0,1.0,5.2,4.0,0.0118110236220472,,,
294837,Kelloggs Luxury Muesli Portion Pack,795.0,9.5,4.5,4.5,0.0275590551181102,1.3,-2.0,a
254885,Pêche-orange,218.0,13.0,0.0,0.0,0.0,0.0,17.0,e
260714,Pain de mie,997.0,2.5,7.5,2.6,0.46456692913385794,0.6,1.0,b
259322,Velouté de potiron,128.0,2.6,1.0,0.7,0.261023622047244,0.5,1.0,b
216340,Monique Ranou Saucisse sèche La Droite pur porc la saucisse de 250 gr,1854.0,1.6,0.0,26.6,1.80708661417323,13.1,25.0,e
254516,Picot Pepti junior Les 1ers Boudoirs Sans Lait,1941.0,32.3,1.2,6.6,0.0393700787401575,1.7,12.0,d
197431,Croquandises Mélange Japonais à Croquer,1987.0,7.7,,8.3,0.0,0.7,1.0,b
329459,Rolls Acili,,,,,,,,
241300,Raisins sans pépin en mélange,1272.0,57.0,3.6,2.6,0.0,0.3,8.0,c
213277,"Madeleines Longues Pur Beurre, Le Paquet,",1803.0,22.1,0.0,5.0,0.433070866141732,12.8,23.0,e
306961,Wasabi Vegan,1008.0,24.1,5.4,6.1,2.04724409448819,1.1,14.0,d
268356,"Pizza de manosque, Pizza tomate mozzarella, 400 gr",21.0,5.0,32.0,6.0,12.2047244094488,2.0,7.0,c
352432,Pho Bò - Bouillonwürfel (Rindfleisch) - 75G,1159.0,48.9,,7.8,3.18897637795276,0.0,23.0,e
272143,Les petites sardines,820.0,1.0,,19.0,0.47244094488189003,3.0,4.0,c
314883,Barrita Energética Ecológica Pacana Cruda Paleo Crunch,803.0,18.0,4.0,4.0,0.00393700787401575,1.0,-2.0,a
227435,Salade à la Grecque,560.0,3.5,2.1,2.8,0.433070866141732,2.0,3.0,c
211731,Purée de Légumes Cuisinée Brocoli,180.0,1.3,3.2,1.8,0.192913385826772,0.8,-8.0,a
256640,Confiture de reines-claudes -30 % de sucres,695.0,39.0,1.5,0.0,0.0078740157480315,0.0,7.0,c
338551,Kit pour tacos avec panadillas,899.0,3.7,2.3,5.7,0.8740000000000001,1.6,9.0,c
230455,Fleurettes de brocolis Bio,119.0,0.9,2.3,3.1,0.01,0.2,-9.0,a
200349,Muesli Bio Croustillant superfruits cassis - myrtille - cranberry,1813.0,21.5,6.3,7.7,0.00393700787401575,1.5,1.0,b
212894,"Linguine au jambon cru (2,8% MG)",432.0,2.6,1.4,6.3,0.251968503937008,1.0,-1.0,a
268903,Cheese Burger,1010.0,4.0,1.2,13.3,0.5196850393700789,5.7,12.0,d
229516,Dessert au soja chocolat,431.0,13.0,1.3,3.5,0.0590551181102362,0.5,0.0,b
226769,Fine Ligne Gourmandises Fruits Rouges,1538.0,49.8,4.4,4.0,0.20472440944881898,2.1,13.0,d
203681,Crousti'Son,1883.0,17.0,12.0,8.2,0.122047244094488,1.7,0.0,b
336763,huile d'olive au basilic,,,,,,,,
226863,Cacahuètes enrobées goût paprika ,2159.0,7.0,3.9,12.9,0.8267716535433071,4.4,15.0,d
257629,80 chocolats assortiment sans alcool,2303.0,50.0,3.4,5.7,0.0393700787401575,19.0,22.0,e
284355,Composition de Légumes,,,,,,,,
201911,Celliflore Thé Vert élimine Les Graisses,4.0,0.0,0.0,0.0,0.0,0.0,1.0,b
183506,Côtelette de Porc,3113.0,0.5,,20.7,0.0551181102362205,4.3,13.0,d
207948,Extra mie,1007.0,6.9,,7.9,0.433070866141732,0.4,4.0,c
258290,Paëlla Terre & Mer,,,,,,,,
271536,Poireaux bio,122.0,3.35,2.46,2.08,0.0111811023622047,0.046,-9.0,a
247758,Biscuit nature et bienfaits blé raisins,1776.0,7.5,7.1,8.8,0.143307086614173,0.2,-3.0,a
235395,Etrez creme gastronomique pot de 38 cl 40% mg,1515.0,2.9,0.0,2.1,0.00393700787401575,24.0,14.0,d
255197,Croquettes de poisson ail et fines herbes,826.0,2.0,0.4,11.0,0.47244094488189003,0.8,2.0,b
143159,Thinkthin High Protein Bar Caramel Fudge,962.0,0.0,1.0,20.0,0.125984251968504,2.5,-1.0,a
278172,Miellat de Sapin,,,,,,,,
201118,Oasis tropical,163.0,9.1,0.0,0.0,0.0,0.0,13.0,e
300600,Farine d'arachide avec édulcorant,1653.0,1.2,11.0,56.0,0.47244094488189003,1.2,0.0,b
224909,Cassoulet Stephan 4 / 4,498.0,1.2,0.0,7.6,0.342519645669291,2.0,1.0,b
202129,Walberg Lager,,,,,,,,
216709,Jus pomme poire bio,194.0,10.1,,0.5,0.00393700787401575,0.1,4.0,c
223376,Muesli croustillant fruits,1954.0,20.0,6.0,7.7,0.106299212598425,8.4,13.0,d
182891,Crème fraîche d'isigny,,,,,,,,
214153,Lentilles Préparés,276.0,0.5,,5.4,0.393700787401575,0.1,1.0,b
274417,Grande crepe de froment,1594.0,24.2,,8.0,0.507874015748031,4.3,18.0,d
237473,"Poêlé à la méridionale Poulet rôti, tomates, courgettes",638.0,2.6,3.1,5.5,0.2952,0.9,-3.0,a
205504,Cidre doux Ecusson 33 cl,,,,,,,,
217177,Goûter 4S aux pommes,1870.0,12.0,5.9,7.6,0.0275590551181102,1.4,-1.0,a
211936,Sauce Fajita,176.0,4.5,1.2,1.0,0.9842519685039369,8.5,17.0,d
350450,Sauce Barbecue,590.0,26.0,,0.8,0.669291338582677,0.1,13.0,d
202239,Tartinable de Surimi & Crabe tourteau (+20% gratuit),1544.0,2.6,1.5,5.4,0.748031496062992,0.4,10.0,c
248514,Le Rémois,1688.0,20.0,1.4,8.6,0.47244094488189003,0.7,13.0,d
221655,Pains au Chocolat au levain (Maxi Familial),1800.0,16.3,2.2,6.8,0.38188976377952794,15.9,19.0,e
289901,Rio Grande Grüne Feigen,402.0,15.5,0.0,0.7,0.00393700787401575,0.1,4.0,c
336897,Graine de couscous moyen,1482.0,2.5,,12.0,0.00393700787401575,0.3,-1.0,a
248696,Cachir goût Boeuf Olives,1004.0,0.0,,11.0,0.78740157480315,7.0,16.0,d
268882,Citrons,,,,,,,,
207847,Tournesol cuisine & tartine,2225.0,0.2,0.0,0.1,0.16,15.0,10.0,c
254706,Nonnettes au Miel et aux Amandes,1383.0,45.0,,3.8,0.153543307086614,0.25,14.0,d
203858,Maxi Cookies Bio Chocolat au lait et cranberries,2050.0,37.9,4.0,6.5,0.25,13.6,21.0,e
15290,Boisson à base de Jus de Mangue,192.0,11.3,0.0,0.01,0.0393700787401575,0.0,15.0,e
208907,Confiture de fraise fraise des bois au sucre de canne,918.0,54.0,,0.0,0.0,0.0,11.0,d
225759,Franprix tartine au ble complet,1594.0,4.4,7.9,13.0,0.31496062992126,0.9,-3.0,a
177951,12 Bouchées à Garnir ,2307.0,1.2,,7.6,0.551181102362205,19.2,22.0,e
230223,Creme Dessert Saveur Vanille,414.0,13.4,0.1,2.0,0.0393700787401575,1.5,3.0,c
271318,Minceur D - Milk-shake Cacao - Substitut De Repas Minceurd,1515.0,29.8,11.2,24.8,0.165354330708661,2.3,8.0,c
243136,Les petits plaisirs soja,353.0,12.0,1.3,3.0,0.031496062992126,0.3,1.0,b
265938,Filets de maquereaux espagnols à la moutarde,891.0,1.4,,12.4,0.590551181102362,3.0,5.0,c
303316,Nouilles De Riz,1540.0,0.0,0.0,7.0,0.0,0.0,0.0,b
